issue_date,all,location,age_days,old,date_extract,veryold,State,id,key
"2021-11-05","!FDC 1/3182 PNS IAP PENSACOLA INTL, PENSACOLA, FL.\nRNAV (GPS) RWY 26, AMDT 2E...\nLNAV/VNAV DA 445/HAT 332 ALL CATS. VIS 1 ALL CATS.\nCIRCLING CAT A MDA 680/HAA 559.\nTEMPORARY CRANE, 319 MSL, 4062 FT NW OF APCH END RWY 26\n(2021-ASO-3649-NRA).\n2111051030-2207160128EST\nCREATED: 05 Nov 2021 01:30:00 \nSOURCE: KDZZNAXX","KPNS",208,1,"2022-06-01",0,"USA","!FDC 1/3182","7659#!FDC 1/3182#KPNS#2022-06-01"
"2020-09-25","!FDC 0/2232 ZLC ID..ROUTE ZLC ZSE.\nJ70 MULLAN PASS (MLP) VOR/DME, ID TO LEWISTOWN (LWT) VOR/DME, MT\nMEA 22000.\nLWT VOR/DME RESTRICTION. 2009251929-2209251929EST\nCREATED: 25 Sep 2020 19:29:00 \nSOURCE: KDZZNAXX","KZLC",614,0,"2022-06-01",1,"USA","!FDC 0/2232","36427#!FDC 0/2232#KZLC#2022-06-01"
"2022-03-02","!SJT 03/044 SJT OBST TOWER LGT (ASR 1061743) 312445.10N1002526.30W (5.0NM NE SJT) 2165.0FT (289.0FT AGL) U/S 2203020359-2208252359\nCREATED: 02 Mar 2022 03:59:00 \nSOURCE: KSJTYFYX","KSJT",91,0,"2022-06-01",0,"USA","!SJT 03/044","8247#!SJT 03/044#KSJT#2022-06-01"
"2022-05-09","!DSM 05/028 DSM OBST TOWER LGT (ASR 1316805) 41230989N0932848.67W (12.11NM SE DSM) 120FT (260FT AGL) U/S 2205090848-2206230848\nCREATED: 09 May 2022 08:49:00 \nSOURCE: KFODYFYX","KDSM",23,0,"2022-06-01",0,"USA","!DSM 05/028","3965#!DSM 05/028#KDSM#2022-06-01"
"2022-03-23","!FDC 2/8108 CLL IAP EASTERWOOD FLD,\nCOLLEGE STATION, TX.\nILS OR LOC RWY 35, AMDT 14A...\nTERMINAL ROUTE (IAF) COUTH CLL 20.9 DME TO DR SEGMENT 2000 TO JERBA\n291 DEGREE (4.4) AND 346 DEGREE (2.7): ADD NOTE: NOPT.\n2203231303-2403241302EST\nCREATED: 23 Mar 2022 13:04:00 \nSOURCE: KDZZNAXX","KCLL",70,0,"2022-06-01",0,"USA","!FDC 2/8108","3449#!FDC 2/8108#KCLL#2022-06-01"
"2022-06-02","!ABQ 06/006 ABQ AIRSPACE PJE WI AN AREA DEFINED AS 5NM RADIUS OF ABQ100017 (6NM ESE ABQ) SFC-6500FT 2206020300-2206020630\nCREATED: 01 Jun 2022 14:20:00 \nSOURCE: KABQYFYX","KABQ",-1,0,"2022-06-01",0,"USA","!ABQ 06/006","2481#!ABQ 06/006#KABQ#2022-06-01"
"2022-01-17","!PIT 01/337 PIT TWY N4 HLDG PSN SIGN NORTH SIDE FOR RWY 14/32 MISSING\n2201171802-2212312359\nCREATED: 17 Jan 2022 18:02:00 \nSOURCE: PIT","KPIT",135,1,"2022-06-01",0,"USA","!PIT 01/337","15454#!PIT 01/337#KPIT#2022-06-01"
"2022-05-25","!UNK 05/028 UNK NAV ILS RWY 15 DME NOT MNT 2205250749-2207091500EST\nCREATED: 25 May 2022 07:47:00 \nSOURCE: POCC","PAUN",7,0,"2022-06-01",0,"USA","!UNK 05/028","11345#!UNK 05/028#PAUN#2022-06-01"
"2022-05-22","!SDM 05/025 SDM AIRSPACE SEE PGY 05/024 UAS DLY 1400-0900\n 2205221400-2206050900\nCREATED: 19 May 2022 18:03:00 \nSOURCE: KFTWYFYX","KSDM",10,0,"2022-06-01",0,"USA","!SDM 05/025","8156#!SDM 05/025#KSDM#2022-06-01"
"2022-06-01","!CDC 05/180 ZLC AIRSPACE RDO ALTIMETER UNREL WI AN AREA DEFINED AS 28.1NM RADIUS OF 433756N1161910W (BOI294007.3) SFC-5000FT AGL. HEL OPS REQUIRING RDO ALTIMETER DATA TO INCLUDE OFFSHORE INSTRUMENT OPS, HOVER AUTOPILOT MODES, SAR AUTOPILOT MODES, AND CAT A/B/PERFORMANCE CLASS TKOF AND LDG NOT AUTHORIZED EXC FOR ACFT USING APPROVED ALTERNATIVE METHODS OF COMPLIANCE DUE TO 5G C-BAND INTERFERENCE PLUS SEE AIRWORTHINESS DIRECTIVE 2021-23-13 2206010401-2406010401\nCREATED: 25 May 2022 04:06:00 \nSOURCE: KCDCYFYX","KZLC",0,0,"2022-06-01",0,"USA","!CDC 05/180","36412#!CDC 05/180#KZLC#2022-06-01"
"2022-05-17","!MLU 05/019 MLU SVC PCL RWY 04/22 REDL U/S EXC MEDIUM INTST ON CONS 2205171917-2206302200\nCREATED: 17 May 2022 19:15:00 \nSOURCE: KDRIYFYX","KMLU",15,0,"2022-06-01",0,"USA","!MLU 05/019","6770#!MLU 05/019#KMLU#2022-06-01"
"2022-04-20","!RDM 04/054 RDM RWY 23 PAPI U/S 2204201500-2206131900\nCREATED: 19 Apr 2022 14:48:00 \nSOURCE: POCC","KRDM",42,0,"2022-06-01",0,"USA","!RDM 04/054","15535#!RDM 04/054#KRDM#2022-06-01"
"2021-06-21","!FDC 1/7021 SAV IAP SAVANNAH/HILTON HEAD INTL,\nSAVANNAH, GA.\nRNAV (GPS) RWY 10, AMDT 2B...\nLPV DA 230/HAT 200, VIS RVR 1800 ALL CATS. \nLNAV/VNAV DA 530/HAT 500 ALL CATS. \nCIRCLING MDA 740/HAA 690 CATS C/D. VIS CAT C 2, CAT D 2-1/4. \nCHANGE NOTE: **LPV DA VISIBILITY RVR 1800 ALL CATS, RVR 2000 WHEN\nUSING HILTON HEAD ISLAND, SC ALTIMETER SETTING, TO READ: **LPV DA\nVISIBILITY RVR 1800 AUTHORIZED WITH USE OF FD OR AP OR HUD TO DA\nALL CATS, RVR 2000 AUTHORIZED WITH USE OF FD OR AP OR HUD TO DA ALL\nCATS WHEN USING HILTON HEAD ISLAND, SC ALTIMETER SETTING. \nTEMPORARY CRANE 226 MSL 1.39NM SE OF KSAV (2019-ASO-7636-NRA).\nTEMPORARY CRANE 275FT MSL 1984FT SOUTHWEST OF RWY 28\n(2021-ASO-343-NRA).\n2106211232-2212161232EST\nCREATED: 21 Jun 2021 12:33:00 \nSOURCE: KDZZNAXX","KSAV",345,1,"2022-06-01",0,"USA","!FDC 1/7021","8550#!FDC 1/7021#KSAV#2022-06-01"
"2022-02-01","!FDC 2/0449 OTM ODP OTTUMWA RGNL, OTTUMWA, IA.\nTAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES ORIG-A...\nTAKEOFF MINIMUMS: RWY 31, NA-ENVIRONMENTAL.\n2202012311-2402012310EST\nCREATED: 01 Feb 2022 23:11:00 \nSOURCE: KDZZNAXX","KOTM",120,1,"2022-06-01",0,"USA","!FDC 2/0449","7253#!FDC 2/0449#KOTM#2022-06-01"
"2022-04-15","!IAH 04/154 IAH AIRSPACE UAS WI AN AREA DEFINED AS 5NM RADIUS OF 294340N0950523W (3.1NM NW T41) SFC-400FT AGL MON-FRI 1300-2030 2204151300-2304152030\nCREATED: 14 Apr 2022 14:07:00 \nSOURCE: KCXOYFYX","KIAH",47,0,"2022-06-01",0,"USA","!IAH 04/154","5308#!IAH 04/154#KIAH#2022-06-01"
"2022-01-27","!FDC 2/8335 MLS IAP FRANK WILEY FLD, MILES CITY, MT.\nVOR RWY 4, AMDT 14...\nPROCEDURE NA.\n2201271203-2401271203EST\nCREATED: 27 Jan 2022 12:04:00 \nSOURCE: KDZZNAXX","KMLS",125,1,"2022-06-01",0,"USA","!FDC 2/8335","6553#!FDC 2/8335#KMLS#2022-06-01"
"2022-04-15","!ANN 04/003 ANN NAV VOR/DME 290-320 BEYOND 32NM SFC-6900FT UNUSABLE 2204151544-PERM\nCREATED: 15 Apr 2022 15:43:00 \nSOURCE: POCC","PANT",47,0,"2022-06-01",0,"USA","!ANN 04/003","11164#!ANN 04/003#PANT#2022-06-01"
"2021-10-25","!MIA 10/278 MIA OBST CRANE (ASN UNKNOWN) 254630N0800828W (8.15NM ESE MIA) \n 549FT (546FT AGL) FLAGGED 2110251849-2209302200\nCREATED: 25 Oct 2021 18:49:00 \nSOURCE: MIA","KMIA",219,1,"2022-06-01",0,"USA","!MIA 10/278","15298#!MIA 10/278#KMIA#2022-06-01"
"2022-05-28","!ONT 05/118 ONT OBST POWER LINE LGT (ASN 2020-AWP-4396-OE) 340041N1173352W (3.3NM SE ONT) 1030FT (261FT AGL) U/S 2205282021-2206122021\nCREATED: 28 May 2022 20:20:00 \nSOURCE: ONT","KONT",4,0,"2022-06-01",0,"USA","!ONT 05/118","19070#!ONT 05/118#KONT#2022-06-01"
"2022-01-19","!DAB 01/043 DAB AD AP RDO ALTIMETER UNREL. AUTOLAND, HUD TO TOUCHDOWN, ENHANCED FLT VISION SYSTEMS TO TOUCHDOWN, HEL OPS REQUIRING RDO ALTIMETER DATA TO INCLUDE HOVER AUTOPILOT MODES AND CAT A/B/PERFORMANCE CLASS TKOF AND LDG NOT AUTHORIZED EXC FOR ACFT USING APPROVED ALTERNATIVE METHODS OF COMPLIANCE DUE TO 5G C-BAND INTERFERENCE PLUS SEE AIRWORTHINESS DIRECTIVES 2021-23-12, 2021-23-13 2201190501-2401190501\nCREATED: 13 Jan 2022 10:21:00 \nSOURCE: KPIEYFYX","KDAB",133,1,"2022-06-01",0,"USA","!DAB 01/043","3639#!DAB 01/043#KDAB#2022-06-01"
"2022-06-01","!HOU 06/001 HOU RWY 13L/31R CLSD 2206011200-2206012300\nCREATED: 01 Jun 2022 10:44:00 \nSOURCE: HOU","KHOU",0,0,"2022-06-01",0,"USA","!HOU 06/001","4966#!HOU 06/001#KHOU#2022-06-01"
"2022-05-29","!SBN 05/214 SBN TWY N CL MARKINGS FADED 2205292231-2206302200\nCREATED: 29 May 2022 22:30:00 \nSOURCE: SBN","KSBN",3,0,"2022-06-01",0,"USA","!SBN 05/214","8045#!SBN 05/214#KSBN#2022-06-01"
"2022-05-05","!HOU 05/052 HOU RWY 13R LEAD OFF LINE FOR TWY M3 NOT STD 2205051022-2206132300\nCREATED: 05 May 2022 10:20:00 \nSOURCE: KCXOYFYX","KHOU",27,0,"2022-06-01",0,"USA","!HOU 05/052","5003#!HOU 05/052#KHOU#2022-06-01"
"2022-01-28","!FDC 2/9062 ALB IAP ALBANY INTL, ALBANY, NY.\nRNAV (RNP) Z RWY 19, ORIG-B...\nCHART PROFILE NOTE: VGSI AND RNAV GLIDEPATH NOT COINCIDENT (VGSI\nANGLE {3.00}/TCH {54}..\n2201281517-2401291517EST\nCREATED: 28 Jan 2022 15:18:00 \nSOURCE: KDZZNAXX","KALB",124,1,"2022-06-01",0,"USA","!FDC 2/9062","2409#!FDC 2/9062#KALB#2022-06-01"
"2022-01-27","!FDC 2/8403 LEB IAP LEBANON MUNI, LEBANON, NH.\nILS OR LOC RWY 18, AMDT 8...\nRNAV (GPS) RWY 18, AMDT 1...\nRNAV (GPS) RWY 25, ORIG-D...\nRNAV (GPS) RWY 36, ORIG-D...\nRNAV (GPS) RWY 7, ORIG-F...\nCIRCLING SOUTH OF RWY 7/25 NA.\n2201271259-2401271259EST\nCREATED: 27 Jan 2022 13:01:00 \nSOURCE: KDZZNAXX","KLEB",125,1,"2022-06-01",0,"USA","!FDC 2/8403","5933#!FDC 2/8403#KLEB#2022-06-01"
"2022-03-23","!SAT 03/069 SAT TWY RC BTN TWY R AND 850FT NORTHWEST APCH END RWY 13L CLSD 2203232051-2206232300\nCREATED: 23 Mar 2022 20:58:00 \nSOURCE: KSJTYFYX","KSAT",70,0,"2022-06-01",0,"USA","!SAT 03/069","8287#!SAT 03/069#KSAT#2022-06-01"
"2022-05-26","!BDL 05/271 BDL TWY S BTN TWY E AND APCH END RWY 33 WIP CONST 2205261943-2206302230\nCREATED: 26 May 2022 19:41:00 \nSOURCE: BDL","KBDL",6,0,"2022-06-01",0,"USA","!BDL 05/271","3132#!BDL 05/271#KBDL#2022-06-01"
"2022-05-16","!BHM 05/042 BHM TWY A5 HLDG PSN MARKINGS NOT STD 2205160218-2208012200\nCREATED: 16 May 2022 02:16:00 \nSOURCE: BHM","KBHM",16,0,"2022-06-01",0,"USA","!BHM 05/042","2770#!BHM 05/042#KBHM#2022-06-01"
"2022-01-19","!FDC 2/3720 BLI IAP BELLINGHAM INTL, BELLINGHAM, WA.\nILS RWY 16 (SA CAT I), AMDT 8A ...\nPROCEDURE NA EXC FOR ACFT USING APPROVED ALTERNATIVE METHODS OF\nCOMPLIANCE DUE TO 5G C-BAND INTERFERENCE PLUS SEE AIRWORTHINESS\nDIRECTIVES 2021-23-12, 2021-23-13 2201190500-2401190501EST\nCREATED: 13 Jan 2022 05:02:00 \nSOURCE: KDZZNAXX","KBLI",133,1,"2022-06-01",0,"USA","!FDC 2/3720","3063#!FDC 2/3720#KBLI#2022-06-01"
"2022-05-24","!MEI 05/038 MEI NAV VOR 043-053 UNUSABLE 2205241017-2206222000EST\nCREATED: 24 May 2022 10:15:00 \nSOURCE: AOCC","KMEI",8,0,"2022-06-01",0,"USA","!MEI 05/038","6123#!MEI 05/038#KMEI#2022-06-01"
"2022-05-31","!LAX 05/199 LAX RWY 06L/24R CLSD DLY 0730-1330 2205310730-2206031330\nCREATED: 24 May 2022 16:31:00 \nSOURCE: LAX","KLAX",1,0,"2022-06-01",0,"USA","!LAX 05/199","18980#!LAX 05/199#KLAX#2022-06-01"
"2022-05-25","M0599/22 NOTAMN \nQ) ZJX/QFAXX/IV/NBO/A/000/999/3116N08542W005 A) KOZR KLOR KSXS KHEY KFHK B) 2205251147 C) 2207292359\nE) CAIRNS OZR DME OTS (DME ONLY OTS - VOR IS OPNL\nCREATED: 25 May 2022 11:45:00 \nSOURCE: KOZR","KOZR",7,0,"2022-06-01",0,"USA","M0599/22","7061#M0599/22#KOZR#2022-06-01"
"2022-05-29","!FTW 05/770 ZFW OBST WIND TURBINE FARM WI AN AREA DEFINED AS 6.63NM RADIUS OF 353632.40N0984905.88W (7.15NM NE CLK) 1811FT (550FT AGL) NOT LGTD 2205290302-2206122359\nCREATED: 29 May 2022 03:00:00 \nSOURCE: KFTWYFYX","KZFW",3,0,"2022-06-01",0,"USA","!FTW 05/770","31304#!FTW 05/770#KZFW#2022-06-01"
"2022-06-02","!JST 06/001 JST RWY 33 ALS U/S 2206021300-2206021700\nCREATED: 01 Jun 2022 06:26:00 \nSOURCE: AOCC","KJST",-1,0,"2022-06-01",0,"USA","!JST 06/001","5558#!JST 06/001#KJST#2022-06-01"
"2022-05-05","M0184/22 NOTAMN \nQ) ZMP/QXXXX/IV/NBO/A/000/999/4824N10121W005 A) KMIB B) 2205051937 C) 2207292300\nE) GROUND CONTROL FREQUENCY 134.0 IS OUT OF SERVICE. PLEASE USE UHF\n 275.8\nCREATED: 05 May 2022 19:36:00 \nSOURCE: KMIB","KMIB",27,0,"2022-06-01",0,"USA","M0184/22","6571#M0184/22#KMIB#2022-06-01"
"2022-06-01","!MHT 06/004 MHT RWY 06 FICON 5/5/5 100 PCT WET OBS AT 2206011712. 2206011712-2206021712\nCREATED: 01 Jun 2022 17:10:00 \nSOURCE: MHT","KMHT",0,0,"2022-06-01",0,"USA","!MHT 06/004","6203#!MHT 06/004#KMHT#2022-06-01"
"2022-04-26","M0297/22 NOTAMN \nQ) ZME/QXXXX/IV/NBO/A/000/999/3440N08641W005 A) KHUA B) 2204261200 C) 2206102300\nE) ALERT SERVICES AND BASE OPS OPERATING HOURS NOW M-F EXCEPT\n HOLIDAYS. 0700-1800 LOCAL\nCREATED: 25 Apr 2022 23:41:00 \nSOURCE: KHUA","KHUA",36,0,"2022-06-01",0,"USA","M0297/22","5035#M0297/22#KHUA#2022-06-01"
"2021-11-08","!FDC 1/4207 MSY IAP LOUIS ARMSTRONG NEW ORLEANS INTL,\nNEW ORLEANS, LA.\nVOR/DME RWY 11, AMDT 1A...\nVDP NA.\nPROCEDURE NA AT NIGHT.\n2111081531-2206201531EST\nCREATED: 08 Nov 2021 15:31:00 \nSOURCE: KDZZNAXX","KMSY",205,1,"2022-06-01",0,"USA","!FDC 1/4207","6508#!FDC 1/4207#KMSY#2022-06-01"
"2022-05-05","!AVL 05/010 AVL OBST CRANE (ASN UNKNOWN) 352725N0823232W (0.85NM NE APCH END RWY 17) \n 2080FT (210FT AGL) FLAGGED AND LGTD 2205051254-2206302330\nCREATED: 05 May 2022 12:52:00 \nSOURCE: AVL","KAVL",27,0,"2022-06-01",0,"USA","!AVL 05/010","2432#!AVL 05/010#KAVL#2022-06-01"
"2022-02-28","A0098/22 NOTAMR A1028/21\nQ) PAZA/QXXXX//////\nA) PAZA\nB) 2202281850\nC) PERM\nE) R580:\nTHE PORTION OF R580 HAMND TO ORCCA IS UNUSABLE. FLTS DEPARTING PANC\nFILED ON R580 MUST FILE NODLE R220 NICHO DCT ORCCA. OVR FLTS SHOULD\nFILE OVR\nOR WEST OF ORCCA TO JOIN R580.\nREFER QUESTIONS CONCERNING THIS NOTAM TO ANCHORAGE \nARTCC INTL PROCEDURES AT (907) 269-1134\nCREATED: 28 Feb 2022 18:57:00 \nSOURCE: PAZA","PAZA",93,0,"2022-06-01",0,"USA","A0098/22","28495#A0098/22#PAZA#2022-06-01"
"2022-06-02","!SWF 05/133 SWF RWY 16/34 CLSD EXC MIL OPS 2206020130-2206020300\nCREATED: 31 May 2022 17:41:00 \nSOURCE: SWF","KSWF",-1,0,"2022-06-01",0,"USA","!SWF 05/133","8223#!SWF 05/133#KSWF#2022-06-01"
"2021-01-06","!FDC 1/1365 GJT SID GRAND JUNCTION REGIONAL,\nGrand Junction, CO.\nGRAND JUNCTION SEVEN DEPARTURE...\nDISREGARD NOTE: TOP ALTITUDE: 6000.\nNOTE: TOP ALTITUDE: 14000.\nALL OTHER DATA REMAINS AS PUBLISHED. 2101061330-2301051330EST\nCREATED: 06 Jan 2021 13:31:00 \nSOURCE: KDZZNAXX","KGJT",511,0,"2022-06-01",1,"USA","!FDC 1/1365","4733#!FDC 1/1365#KGJT#2022-06-01"
"2022-06-02","!HUT 06/002 HUT AIRSPACE UAS WI AN AREA DEFINED AS .2NM RADIUS OF 380251N0975123W (2NM SE HUT) SFC-100FT AGL 2206021400-2206021700\nCREATED: 01 Jun 2022 14:58:00 \nSOURCE: KICTYFYX","KHUT",-1,0,"2022-06-01",0,"USA","!HUT 06/002","5111#!HUT 06/002#KHUT#2022-06-01"
"2022-04-29","!CXO 04/694 ZHU OBST WIND TURBINE FARM WI AN AREA DEFINED AS 5.05NM RADIUS OF 273556N0973146W (11.2NM S CRP) 527FT (35FT AGL) NOT LGTD 2204291845-2206242300\nCREATED: 29 Apr 2022 18:44:00 \nSOURCE: KCXOYFYX","KZHU",33,0,"2022-06-01",0,"USA","!CXO 04/694","31863#!CXO 04/694#KZHU#2022-06-01"
"2022-05-28","!CEF 05/014 CEF OBST POWER LINE LGT (ASN 2011-ANE-214-OE) 421118N0722957W (1.6NM ESE CEF) 390FT (142FT AGL) U/S 2205282053-2206122053\nCREATED: 28 May 2022 20:52:00 \nSOURCE: CEF","KCEF",4,0,"2022-06-01",0,"USA","!CEF 05/014","3181#!CEF 05/014#KCEF#2022-06-01"
"2022-05-31","!PIT 05/351 PIT RWY 28R RVR U/S 2205311349-2208182000\nCREATED: 31 May 2022 13:48:00 \nSOURCE: AOCC","KPIT",1,0,"2022-06-01",0,"USA","!PIT 05/351","15436#!PIT 05/351#KPIT#2022-06-01"
"2022-04-15","M0057/22 NOTAMN \nQ) ZHN/QMRXX/IV/NBO/A/000/999/2201N15947W005 A) PHBK B) 2204150211 C) 2207082200\nE) RWY 16/34 APPROACH END AND DEPARTURE END E-28 ARRESTING GEARS NOT\n AVAILABLE.\nCREATED: 15 Apr 2022 02:10:00 \nSOURCE: PHBK","PHBK",47,0,"2022-06-01",0,"USA","M0057/22","11564#M0057/22#PHBK#2022-06-01"
"2015-03-20","A0341/15 NOTAMN\nQ) KZMA/QARCH//////\nA) KZMA\nB) 1503201330\nC) PERM\nE) DUE TO NAVAID LIMITATION ROUTE A555 FROM GUANA INT TO GEROT INT \nNAVIGATION EQUIPMENT OTHER THAN LF OR VHF REQUIRED\nF) FL030\nG) FL600\nCREATED: 20 Mar 2015 13:26:00 \nSOURCE: KZMA","KZMA",2630,0,"2022-06-01",1,"USA","A0341/15","34483#A0341/15#KZMA#2022-06-01"
"2022-05-18","M0381/22 NOTAMR M0369/22\nQ) ZTL/QMNXX/IV/NBO/A/000/999/3222N08621W005 A) KMXF B) 2205182057 C) 2208142359\nE) NORTH RAMP AND WEST RAMP MARKED FOR C130H\nCREATED: 18 May 2022 20:56:00 \nSOURCE: KMXF","KMXF",14,0,"2022-06-01",0,"USA","M0381/22","6163#M0381/22#KMXF#2022-06-01"
"2022-05-25","!ICT 05/416 ICT TWY M7 CL MARKINGS NOT STD 2205251906-2210312359\nCREATED: 25 May 2022 19:04:00 \nSOURCE: ICT","KICT",7,0,"2022-06-01",0,"USA","!ICT 05/416","5437#!ICT 05/416#KICT#2022-06-01"
"2022-04-18","!STL 04/356 STL RWY 30L BAK-14 ARST SYSTEM U/S 2204181341-2209302359\nCREATED: 18 Apr 2022 13:41:00 \nSOURCE: STL","KSTL",44,0,"2022-06-01",0,"USA","!STL 04/356","8381#!STL 04/356#KSTL#2022-06-01"
"2022-01-19","!SUS 01/025 SUS AD AP RDO ALTIMETER UNREL. AUTOLAND, HUD TO TOUCHDOWN, ENHANCED FLT VISION SYSTEMS TO TOUCHDOWN, HEL OPS REQUIRING RDO ALTIMETER DATA TO INCLUDE HOVER AUTOPILOT MODES AND CAT A/B/PERFORMANCE CLASS TKOF AND LDG NOT AUTHORIZED EXC FOR ACFT USING APPROVED ALTERNATIVE METHODS OF COMPLIANCE DUE TO 5G C-BAND INTERFERENCE PLUS SEE AIRWORTHINESS DIRECTIVES 2021-23-12, 2021-23-13 2201190501-2401190501\nCREATED: 13 Jan 2022 08:00:00 \nSOURCE: KSTLYFYX","KSUS",133,1,"2022-06-01",0,"USA","!SUS 01/025","7959#!SUS 01/025#KSUS#2022-06-01"
"2022-04-29","M0134/22 NOTAMN \nQ) ZDC/QMRLC/IV/NBO/A/000/999/3454N07652W005 A) KNKT B) 2204291100 C) 2207212359\nE) AERODROME ENTRANCE TO ECHO TXWY FROM 14R/32L CLOSED\nCREATED: 29 Apr 2022 10:39:00 \nSOURCE: KNKT","KNKT",33,0,"2022-06-01",0,"USA","M0134/22","7012#M0134/22#KNKT#2022-06-01"
"2021-09-23","!FDC 1/2631 PIT IAP PITTSBURGH INTL, PITTSBURGH, PA.\nRNAV (GPS) Y RWY 28C, AMDT 4C...\nLNAV MDA 1600/HAT 466 ALL CATS.\n2109231629-2309231629EST\nCREATED: 23 Sep 2021 16:30:00 \nSOURCE: KDZZNAXX","KPIT",251,1,"2022-06-01",0,"USA","!FDC 1/2631","15464#!FDC 1/2631#KPIT#2022-06-01"
"2022-05-28","!JBR 05/449 JBR OBST LGT (ASR 1307938) 332518N0930251W (1.3NM SSE 4F8) 509FT (235FT AGL) U/S 2205280119-2206282300\nCREATED: 28 May 2022 01:21:00 \nSOURCE: KJBRYFYX","KJBR",4,0,"2022-06-01",0,"USA","!JBR 05/449","5543#!JBR 05/449#KJBR#2022-06-01"
"2022-04-30","!PDK 04/016 PDK AD AP RDO ALTIMETER UNREL. AUTOLAND, HUD TO TOUCHDOWN, ENHANCED FLT VISION SYSTEMS TO TOUCHDOWN, HEL OPS REQUIRING RDO ALTIMETER DATA TO INCLUDE HOVER AUTOPILOT MODES AND CAT A/B/PERFORMANCE CLASS TKOF AND LDG NOT AUTHORIZED EXC FOR ACFT USING APPROVED ALTERNATIVE METHODS OF COMPLIANCE DUE TO 5G C-BAND INTERFERENCE PLUS SEE AIRWORTHINESS DIRECTIVES 2021-23-12, 2021-23-13 2204300401-2404300401\nCREATED: 23 Apr 2022 11:59:00 \nSOURCE: KMCNYFYX","KPDK",32,0,"2022-06-01",0,"USA","!PDK 04/016","7621#!PDK 04/016#KPDK#2022-06-01"
"2022-02-28","!FDC 2/8751 LFT IAP LAFAYETTE RGNL/PAUL FOURNET FLD,\nLAFAYETTE, LA.\nRNAV (GPS) RWY 29, AMDT 1...\nPROCEDURE NA.\n2202281748-2305241748EST\nCREATED: 28 Feb 2022 17:48:00 \nSOURCE: KDZZNAXX","KLFT",93,0,"2022-06-01",0,"USA","!FDC 2/8751","15207#!FDC 2/8751#KLFT#2022-06-01"
"2022-05-06","!ELP 05/015 ELP TWY H CL MARKINGS FOR RWY 04/22 OBSC 2205061759-2206012300\nCREATED: 06 May 2022 17:58:00 \nSOURCE: ELP","KELP",26,0,"2022-06-01",0,"USA","!ELP 05/015","4259#!ELP 05/015#KELP#2022-06-01"
"2022-05-30","!MSO 05/061 MSO AIRSPACE PJE WI AN AREA DEFINED AS 3NM RADIUS OF MSO302016.5 SFC-4000FT AGL DLY 1500-2200 2205301500-2206032200\nCREATED: 23 May 2022 15:00:00 \nSOURCE: KGTFYFYX","KMSO",2,0,"2022-06-01",0,"USA","!MSO 05/061","6754#!MSO 05/061#KMSO#2022-06-01"
"2022-05-16","!HPN 05/048 HPN RWY 16 RAI LGT U/S 2205161329-2206022359EST\nCREATED: 16 May 2022 13:28:00 \nSOURCE: SOC-N90","KHPN",16,0,"2022-06-01",0,"USA","!HPN 05/048","5134#!HPN 05/048#KHPN#2022-06-01"
"2022-04-15","!FDC 2/8696 RDU ODP RALEIGH-DURHAM INTL,\nRALEIGH/DURHAM, NC.\nTAKEOFF MINIMUMS AND (OBSTACLE) DEPARTURE PROCEDURES AMDT 6A...\nTAKEOFF MINIMUMS: RWY 14, 300-1 OR STANDARD WITH MINIMUM CLIMB OF\n310FT PER NM TO 1000..\nALL OTHER DATA REMAINS AS PUBLISHED. 2204152118-2404152118EST\nCREATED: 15 Apr 2022 21:19:00 \nSOURCE: KDZZNAXX","KRDU",47,0,"2022-06-01",0,"USA","!FDC 2/8696","7845#!FDC 2/8696#KRDU#2022-06-01"
"2022-04-22","!MCO 04/176 MCO APRON TXL E1 CLSD LGTD AND BARRICADED 2204221122-2209052359\nCREATED: 22 Apr 2022 11:21:00 \nSOURCE: MCO","KMCO",40,0,"2022-06-01",0,"USA","!MCO 04/176","6315#!MCO 04/176#KMCO#2022-06-01"
"2021-10-28","!FDC 1/9156 CRP IAP CORPUS CHRISTI INTL,\nCORPUS CHRISTI, TX.\nILS OR LOC RWY 13, AMDT 28...\nILS OR LOC RWY 36, AMDT 14A...\nLOC RWY 31, AMDT 9...\nRNAV (GPS) RWY 18, AMDT 2...\nRNAV (GPS) X RWY 31, ORIG...\nRNAV (GPS) Y RWY 13, AMDT 2A...\nRNAV (GPS) Y RWY 31, AMDT 4...\nRNAV (GPS) Y RWY 36, AMDT 3...\nVOR OR TACAN RWY 18, AMDT 28C...\nCIRCLING CAT B MDA 780, HAA 734.\n2110281546-2310281546EST\nCREATED: 28 Oct 2021 15:48:00 \nSOURCE: KDZZNAXX","KCRP",216,1,"2022-06-01",0,"USA","!FDC 1/9156","14865#!FDC 1/9156#KCRP#2022-06-01"
"2022-06-01","!FDC 2/1787 SNS IAP SALINAS MUNI, SALINAS, CA.\nLOC RWY 31, AMDT 5...\nPROCEDURE NA EXCEPT FOR AIRCRAFT EQUIPPED WITH SUITABLE RNAV SYSTEM\nWITH GPS,\nSNS TACAN OUT OF SERVICE. 2206011500-2206081602EST\nCREATED: 31 May 2022 16:02:00 \nSOURCE: KDZZNAXX","KSNS",0,0,"2022-06-01",0,"USA","!FDC 2/1787","8145#!FDC 2/1787#KSNS#2022-06-01"
