issue_date,all,location,age_days,old,date_extract,veryold,State,id,key
"2022-05-30","E1296/22 NOTAMR E1007/22\nQ) YMMM/QKKKK/K/K/K/000/999/3014S13202E999\nA) YMXX\nB) 2205301658 C) 2205311600 EST\nE) CHECKLIST SERIES E\nYEAR=2021 3111\nYEAR=2022 0576 1007 1037 1226 1227 1263 1264 1265 1274 1275 1276 1277\n1278 1279 1283 1284 1286 1287 1288 1289 1290 1291 1292 1293 1294 1295\nLATEST PUBLICATIONS - AVBL FM\nHTTP://WWW.AIRSERVICESAUSTRALIA.COM/AIP/AIP.ASP (IN LOWER CASE\nCREATED: 30 May 2022 16:58:00 \nSOURCE: YBBBZEZX","YMXX",2,0,"2022-06-01",0,"AUS","E1296/22","38243#E1296/22#YMXX#2022-06-01"
"2022-05-10","J1596/22 NOTAMR J0736/22\nQ) YBBB/QOBCE/IV/M/AE/000/999/2323S15028E005\nA) YBRK\nB) 2205100336 C) 2207290800 EST\nD) DAILY 2100/0800\nE) OBST CRANE 183FT AGL BRG 075 MAG 1.38NM FM ARP\nINFRINGES INNER HORIZONTAL SFC\nCREATED: 10 May 2022 03:36:00 \nSOURCE: YBBBZEZX","YBRK",22,0,"2022-06-01",0,"AUS","J1596/22","26299#J1596/22#YBRK#2022-06-01"
"2022-06-05","J1876/22 NOTAMN\nQ) YBBB/QMXLC/IV/M/A/000/999/2323S15028E005\nA) YBRK\nB) 2206052000 C) 2207230700\nE) TWY J SOUTH OF TWY K NOT AVBL\nREFER METHOD OF WORKING PLAN YBRK22(01) STAGE 2\nCREATED: 30 May 2022 22:50:00 \nSOURCE: YBBBZEZX","YBRK",-4,0,"2022-06-01",0,"AUS","J1876/22","26296#J1876/22#YBRK#2022-06-01"
"2022-05-24","H3104/22 NOTAMN\nQ) YMMM/QOLAS/IV/M/AE/000/999/3744S14454E005\nA) YMEN\nB) 2205241409 C) 2206080000\nE) OBST LGT 414FT AMSL NOT AVBL BRG 342 MAG 1.73NM FM ARP\nCREATED: 24 May 2022 14:09:00 \nSOURCE: YBBBZEZX","YMEN",8,0,"2022-06-01",0,"AUS","H3104/22","13911#H3104/22#YMEN#2022-06-01"
"2022-04-26","G0011/22 NOTAMN\nQ) YUXX/QPHCH/IV/BO/E/000/999/2537S13421E999\nA) YBBB/YMMM\nB) 2204260006 C) PERM\nE) AIP BOOK ENR 5.2 MILITARY EXERCISE AND TRAINING AREAS\nAMD 2.9 WILLIAMTOWN AAR AND AEW(AND) C AIRSPACE\nWM83 ANCHOR PATTERN AMD LAST COORDINATE 311800.0S 1551900.0E AMD\nAUSTRALIAN INFORMATION PUBLICATION (AIP) EFFECTIVE 16 JUNE 2022\nCREATED: 26 Apr 2022 00:06:00 \nSOURCE: YBBBZEZX","YBBB",36,0,"2022-06-01",0,"AUS","G0011/22","29911#G0011/22#YBBB#2022-06-01"
"2022-05-22","J1757/22 NOTAMR J1373/22\nQ) YBBB/QOLAS/IV/M/AE/000/999/2810S15330E005\nA) YBCG\nB) 2205221103 C) 2206051100 EST\nE) OBST LGT ON TWR 345FT AMSL NOT AVBL\nBRG 106 MAG 3314M FM ARP\nCREATED: 22 May 2022 11:03:00 \nSOURCE: YBBBZEZX","YBCG",10,0,"2022-06-01",0,"AUS","J1757/22","13876#J1757/22#YBCG#2022-06-01"
"2022-04-02","N0760/22 NOTAMN\nQ) YBBB/QFFAH/IV/NBO/A/000/999/2636S15306E005\nA) YBSU\nB) 2204022045 C) PERM\nE) FIRE AND RESCUE HOURS OF OPERATION CAT 7\nMON   2045-1330\nTUE   2045-1130\nWED   2045-1130\nTHU   2045-1130\nFRI   2045-1130\nSAT   2045-1130\nSUN   2045-1130 \n131.0 - AVBL HO\nWATER RESCUE SERVICE - AVBL\nCREATED: 29 Mar 2022 23:11:00 \nSOURCE: YBBBZEZX","YBSU",60,0,"2022-06-01",0,"AUS","N0760/22","13870#N0760/22#YBSU#2022-06-01"
"2022-04-29","N1022/22 NOTAMR N0724/22\nQ) YBBB/QOLAS/IV/M/E/000/999/2102S14857E005\nA) YBBB\nB) 2204290520 C) 2206030450 EST\nE) OBST LGT 393FT AGL NOT AVBL\nPSN 210202S 1485633E (MT BLACKWOOD)\nAPRX BRG 295 MAG 15NM FM MACKAY AD (YBMK\nCREATED: 29 Apr 2022 05:20:00 \nSOURCE: YBBBZEZX","YBBB",33,0,"2022-06-01",0,"AUS","N1022/22","29931#N1022/22#YBBB#2022-06-01"
"2022-06-13","N1362/22 NOTAMN\nQ) YBBB/QNBCT/IV/BO/AE/000/999/1346S14307E025\nA) YCOE\nB) 2206132200 C) 2206140400\nE) NDB 'COE' 404 ON TEST, DO NOT USE\nFALSE INDICATIONS POSSIBLE\nEXCEPT ON 30 MIN PN FOR OPR RQMNTS\nCREATED: 30 May 2022 23:39:00 \nSOURCE: YBBBZEZX","YCOE",-12,0,"2022-06-01",0,"AUS","N1362/22","13898#N1362/22#YCOE#2022-06-01"
"2022-06-05","H3174/22 NOTAMN\nQ) YMMM/QICCT/I/NBO/A/000/999/3744S14454E005\nA) YMEN\nB) 2206052300 C) 2206070600\nD) DAILY 2300/0600\nE) ILS 'IEN' 109.9 RWY 26 ON TEST, DO NOT USE\nFALSE INDICATIONS POSSIBLE\nCREATED: 27 May 2022 22:14:00 \nSOURCE: YBBBZEZX","YMEN",-4,0,"2022-06-01",0,"AUS","H3174/22","13909#H3174/22#YMEN#2022-06-01"
"2022-06-19","F1509/22 NOTAMN\nQ) YMMM/QWULW/IV/BO/AW/000/004/3336S15047E005\nA) YSRI\nB) 2206192130 C) 2206260630\nD) DAILY 2130/0630\nE) UA (2X MULTIROTOR 16KG, 38KG) OPR WI 800M OF\nPSN 333951S 1505045E (ANGUS) BRG 128 MAG 5NM FM ARP\nOPR IN CTC WITH ATC\nOPR CTC TEL: 0412 420 769\nF) SFC G) 400FT AGL\nCREATED: 25 May 2022 04:50:00 \nSOURCE: YBBBZEZX","YSRI",-18,0,"2022-06-01",0,"AUS","F1509/22","13946#F1509/22#YSRI#2022-06-01"
"2022-06-09","H3173/22 NOTAMN\nQ) YMMM/QICCT/I/NBO/A/000/999/3156S11558E005\nA) YPPH\nB) 2206090000 C) 2206090800\nE) ILS 'IPH' 109.9 RWY 24 ON TEST, DO NOT USE\nFALSE INDICATIONS POSSIBLE\nCREATED: 27 May 2022 22:12:00 \nSOURCE: YBBBZEZX","YPPH",-8,0,"2022-06-01",0,"AUS","H3173/22","26446#H3173/22#YPPH#2022-06-01"
"2022-05-18","G0016/22 NOTAMN\nQ) YUXX/QOATT/IV/BO/W/000/999/2537S13421E999\nA) YBBB/YMMM\nB) 2205181600 C) 2206021600\nE) TRIGGER NOTAM - AIRAC AIP AMENDMENT\nTRIGGER NOTAM - AIRAC AIP AMENDMENT\n\nAIP AMDT 110 DATED 24 MAR 202203231600\nAIP DEP AND APCH PROC (DAP) EAST AND WEST AMDT 170 DATED 24 MAR\n202203231600\nAIP ENR SUP AUSTRALIA (ERSA) DATED 24 MAR 202203231600\nAIP MAP DATED 02 DEC 202112011600\nAIP DESIGNATED AIRSPACE HANDBOOK (DAH) DATED 02 DEC 202112011600\nCURRENT AIP, AIP/SUP AND AIC AVBL FROM AIRSERVICES WEBSITE\nWWW.AIRSERVICESAUSTRALIA.COM/AIP/AIP.ASP (IN LOWERCASE\nCREATED: 18 May 2022 15:48:00 \nSOURCE: YBBBZEZX","YBBB",14,0,"2022-06-01",0,"AUS","G0016/22","29909#G0016/22#YBBB#2022-06-01"
"2022-06-14","K0529/22 NOTAMN\nQ) YBBB/QCSAS/I/B/AE/000/999/1653S14545E050\nA) YBCS\nB) 2206140900 C) 2206141530\nE) PRIMARY RADAR COVERAGE NOT AVBL WI 30NM DUE MAINT\nCLEARANCE AND RADAR INFO SER NOT AVBL WITHOUT SERVICEABLE TRANSPONDER\nCREATED: 01 Jun 2022 05:37:00 \nSOURCE: YBBBZEZX","YBCS",-13,0,"2022-06-01",0,"AUS","K0529/22","26367#K0529/22#YBCS#2022-06-01"
"2022-06-08","H3176/22 NOTAMN\nQ) YMMM/QICAS/I/NBO/A/000/999/3740S14451E005\nA) YMML\nB) 2206080100 C) 2206080600\nE) ILS 'IMS' 109.7 RWY 16 NOT AVBL\nCREATED: 27 May 2022 22:36:00 \nSOURCE: YBBBZEZX","YMML",-7,0,"2022-06-01",0,"AUS","H3176/22","26393#H3176/22#YMML#2022-06-01"
"2022-05-30","J1859/22 NOTAMR J1273/22\nQ) YBBB/QLXXX/IV/M/A/000/999/1225S13053E005\nA) YPDN\nB) 2205300137 C) 2207010230 EST\nE) TWY E1 LEAD IN LGT TO RWY 29 PARTIALLY LIT\nCREATED: 30 May 2022 01:37:00 \nSOURCE: YBBBZEZX","YPDN",2,0,"2022-06-01",0,"AUS","J1859/22","26421#J1859/22#YPDN#2022-06-01"
"2022-06-01","E1312/22 NOTAMR E1299/22\nQ) YMMM/QRRCA/IV/BO/W/000/060/3803S14704E049\nA) YMMM\nB) 2206012200 C) 2206030500\nD) 2206012200 TO 2206021200\n   2206022200 TO 2206030500\nE) EAST SALE AIRSPACE R359A ACT (RA2)\nF) SFC G) 6000FT AMSL\nCREATED: 01 Jun 2022 10:04:00 \nSOURCE: YBBBZEZX","YMMM",0,0,"2022-06-01",0,"AUS","E1312/22","34296#E1312/22#YMMM#2022-06-01"
"2022-06-01","H3263/22 NOTAMR H3237/22\nQ) YMMM/QMNLC/IV/NBO/A/000/999/2349S13354E005\nA) YBAS\nB) 2206010708 C) 2206040730\nE) GA PRKG ON PAVEMENT NOT AVBL\nTEMPO PRKG AVBL 10M SOUTH OF PAVEMENT ACCESS VIA TWY N\nCREATED: 01 Jun 2022 07:08:00 \nSOURCE: YBBBZEZX","YBAS",0,0,"2022-06-01",0,"AUS","H3263/22","27782#H3263/22#YBAS#2022-06-01"
"2022-05-29","J1853/22 NOTAMN\nQ) YBBB/QLTXX/IV/BO/A/000/999/2636S15306E005\nA) YBSU\nB) 2205290745 C) 2207010600 EST\nE) RWY THR IDENT LGT (RTIL) RWY 13 FLASHING OUT OF SEQUENCE\nCREATED: 29 May 2022 07:45:00 \nSOURCE: YBBBZEZX","YBSU",3,0,"2022-06-01",0,"AUS","J1853/22","13860#J1853/22#YBSU#2022-06-01"
"2022-06-02","D2176/22 NOTAMN\nQ) YBBB/QRRCA/IV/BO/W/100/600/2800S15100E126\nA) YBBB\nB) 2206020015 C) 2206020630\nE) AMBERLEY WEST AIRSPACE R639ABCD ACT (RA2) DUE MIL FLYING\nF) 10000FT AMSL G) FL600\nCREATED: 01 Jun 2022 05:36:00 \nSOURCE: YBBBZEZX","YBBB",-1,0,"2022-06-01",0,"AUS","D2176/22","29868#D2176/22#YBBB#2022-06-01"
"2022-03-24","J1072/22 NOTAMR J0192/22\nQ) YBBB/QOBCE/IV/M/AE/000/999/2723S15307E005\nA) YBBN\nB) 2203240330 C) 2206180700 EST\nE) OBST CRANE 519FT AMSL BRG 214 MAG 7.8NM FM ARP\nINFRINGES OUTER HORIZONTAL SFC BY 19FT\nCREATED: 24 Mar 2022 03:30:00 \nSOURCE: YBBBZEZX","YBBN",69,0,"2022-06-01",0,"AUS","J1072/22","26345#J1072/22#YBBN#2022-06-01"
"2022-06-01","J1916/22 NOTAMN\nQ) YBBB/QMXLC/IV/M/A/000/999/1225S13053E005\nA) YPDN\nB) 2206010912 C) 2206020730 EST\nE) TWY A1 NOT AVBL\nCREATED: 01 Jun 2022 09:12:00 \nSOURCE: YBBBZEZX","YPDN",0,0,"2022-06-01",0,"AUS","J1916/22","26418#J1916/22#YPDN#2022-06-01"
"2022-06-03","H3247/22 NOTAMN\nQ) YMMM/QMXLT/IV/M/A/000/999/3156S11558E005\nA) YPPH\nB) 2206032300 C) 2206040900\nE) TWY C BTN TWY P AND LINK 5 NOT AVBL DUE WIP\nCREATED: 31 May 2022 11:53:00 \nSOURCE: YBBBZEZX","YPPH",-2,0,"2022-06-01",0,"AUS","H3247/22","26445#H3247/22#YPPH#2022-06-01"
"2022-06-26","F1510/22 NOTAMN\nQ) YMMM/QWULW/IV/BO/AW/000/004/3336S15047E005\nA) YSRI\nB) 2206262130 C) 2207030630\nD) DAILY 2130/0630\nE) UA (2X MULTI-ROTOR 16KG AND 38KG) OPR PSN 'ANGUS'\n333951S 1505045E BRG 128 MAG 5NM FM ARP\nOPR IN CTC WITH ATC, OPR CTC TEL: 0412 420 769\nF) SFC G) 400FT AGL\nCREATED: 25 May 2022 04:52:00 \nSOURCE: YBBBZEZX","YSRI",-25,0,"2022-06-01",0,"AUS","F1510/22","13945#F1510/22#YSRI#2022-06-01"
"2021-10-19","G0047/21 NOTAMN\nQ) YUXX/QPIAW/I/NBO/E/000/999/2537S13421E005\nA) YBBB/YMMM\nB) 2110190110 C) PERM\nE) AUSTRALIAN DEFENCE FORCE FLT INFO PUBLICATIONS AMD\nTERMINAL AUSTRALIA (TERMA)\nWITHDRAW THE FOLLOWING CHART AND PROCEDURES FOR NACKEROO(YNKR):\nAERODROME CHART\nRNAV (GNSS) RWY 14\nRNAV (GNSS) RWY 32\nMIL USE ONLY\nCREATED: 19 Oct 2021 01:10:00 \nSOURCE: YBBBZEZX","YMMM",225,1,"2022-06-01",0,"AUS","G0047/21","34340#G0047/21#YMMM#2022-06-01"
"2022-06-13","N1142/22 NOTAMN\nQ) YBBB/QNBCT/IV/BO/AE/000/999/2803S14836E040\nA) YSGE\nB) 2206132200 C) 2206140500\nE) NDB 'SGE' 383 ON TEST, DO NOT USE\nFALSE INDICATIONS POSSIBLE.\nEXC WITH 30MIN PN FOR OPR RQMNTS\nCREATED: 12 May 2022 06:37:00 \nSOURCE: YBBBZEZX","YSGE",-12,0,"2022-06-01",0,"AUS","N1142/22","13962#N1142/22#YSGE#2022-06-01"
"2022-03-30","J1149/22 NOTAMR J0135/22\nQ) YBBB/QOBCE/IV/M/AE/000/999/1653S14545E005\nA) YBCS\nB) 2203300640 C) 2206290600 EST\nE) OBST TREE 56FT AMSL BRG 176 MAG 0.66NM FM ARP\nINFRINGES RWY 33 APCH SFC BY 17FT\nCREATED: 30 Mar 2022 06:40:00 \nSOURCE: YBBBZEZX","YBCS",63,0,"2022-06-01",0,"AUS","J1149/22","26365#J1149/22#YBCS#2022-06-01"
"2022-05-31","F1561/22 NOTAMN\nQ) YMMM/QPICH/I/NBO/A/000/999/3357S15111E005\nA) YSSY\nB) 2205312000 C) 2206020700\nD) DAILY 2000/0700\nE) AIP DEP AND APCH (DAP) EAST YSSY AMD\nRNP RWY 25 LNAV/VNAV MINIMA 470 (450-2.5)\nDUE TO CRANE PUBLISHED IN SEPARATE NOTAM\nCREATED: 29 May 2022 18:04:00 \nSOURCE: YBBBZEZX","YSSY",1,0,"2022-06-01",0,"AUS","F1561/22","26484#F1561/22#YSSY#2022-06-01"
"2022-05-27","K0507/22 NOTAMR K0205/22\nQ) YBBB/QSTAH/IV/BO/A/000/045/2022S14857E005\nA) YBHM\nB) 2205270303 C) 2208300530 EST\nD) DAILY 2315/0530\nE) TWR AND ASSOCIATED CLASS D AIRSPACE ACT AMD HR\nF) SFC G) 4500FT AMSL\nCREATED: 27 May 2022 03:03:00 \nSOURCE: YBBBZEZX","YBHM",5,0,"2022-06-01",0,"AUS","K0507/22","13853#K0507/22#YBHM#2022-06-01"
"2022-05-28","H3179/22 NOTAMR H2961/22\nQ) YMMM/QMGAS/IV/B/A/000/999/3357S15111E005\nA) YSSY\nB) 2205280015 C) 2206280000 EST\nE) INTERMEDIATE HOLDING POINT LGT TWY C2 HOLDING SHORT OF TWY C NOT\nAVBL\nCREATED: 28 May 2022 00:15:00 \nSOURCE: YBBBZEZX","YSSY",4,0,"2022-06-01",0,"AUS","H3179/22","26507#H3179/22#YSSY#2022-06-01"
"2022-05-19","K0493/22 NOTAMR K0457/22\nQ) YBBB/QSCXX/IV/NBO/E/000/999/3153S15230E065\nA) YBBB\nB) 2205192101 C) 2206170000 EST\nE) ACC/FLIGHT INFORMATION AREA BRISBANE CENTRE 120.55 TAREE/PORT\nMACQUARIE AREA NOT AVBL\nALTN FREQ:\n125.7 YWLM AREA\n126.6 YPMQ AREA\n120.95 YKMP AREA \nOR HF OR AS ADVISED BY ATC\nCREATED: 19 May 2022 21:01:00 \nSOURCE: YBBBZEZX","YBBB",13,0,"2022-06-01",0,"AUS","K0493/22","29920#K0493/22#YBBB#2022-06-01"
"2022-06-03","H3253/22 NOTAMN\nQ) YMMM/QICAS/I/NBO/A/000/999/3740S14451E005\nA) YMML\nB) 2206031400 C) 2206041915\nD) 2206031400 TO 2206031915\n   2206041525 TO 2206041915\nE) ILS 'IMS' 109.7 RWY 16 NOT AVBL\nCREATED: 01 Jun 2022 01:50:00 \nSOURCE: YBBBZEZX","YMML",-2,0,"2022-06-01",0,"AUS","H3253/22","26385#H3253/22#YMML#2022-06-01"
"2022-02-10","J0387/22 NOTAMR J0153/22\nQ) YBBB/QMXLT/IV/M/A/000/999/2723S15307E005\nA) YBBN\nB) 2202102322 C) PERM\nE) LOCAL TRAFFIC REGULATIONS AMD\nAPN AND TWY AVAILABILITY AND RESTRICTIONS\nADD NOTE:\nTWY F1 AND TWY F2 NOT AVBL TO ACFT ABV  66,000KG\nAMD EN ROUTE SUPPLEMENT AUSTRALIA (ERSA\nCREATED: 10 Feb 2022 23:22:00 \nSOURCE: YBBBZEZX","YBBN",111,1,"2022-06-01",0,"AUS","J0387/22","26352#J0387/22#YBBN#2022-06-01"
"2022-06-05","D2057/22 NOTAMN\nQ) YBBB/QRRCA/IV/BO/W/000/160/1902S14637E030\nA) YBBB\nB) 2206052200 C) 2206060600\nE) TOWNSVILLE AIRSPACE R747 ACT (RA2) DUE MIL NON-FLYING\nF) SFC G) FL160\nCREATED: 26 May 2022 05:23:00 \nSOURCE: YBBBZEZX","YBBB",-4,0,"2022-06-01",0,"AUS","D2057/22","29890#D2057/22#YBBB#2022-06-01"
"2022-04-25","J1411/22 NOTAMR J1065/22\nQ) YBBB/QOBCE/IV/M/AE/000/999/2323S15028E005\nA) YBRK\nB) 2204251941 C) 2206300800 EST\nD) DAILY 2000/0800\nE) OBST CRANE AND CONCRETE PUMP 190FT AGL\nBTN BRG 062 MAG AND 103 MAG AND BTN 299M AND 616M FM ARP\nINFRINGES INNER HORIZONTAL SFC\nCREATED: 25 Apr 2022 19:41:00 \nSOURCE: YBBBZEZX","YBRK",37,0,"2022-06-01",0,"AUS","J1411/22","26301#J1411/22#YBRK#2022-06-01"
"2022-06-01","D2168/22 NOTAMR D2140/22\nQ) YBBB/QRRCA/IV/BO/W/000/600/1540S13153E048\nA) YBBB\nB) 2206010503 C) 2206030845\nD) 2206010503 TO 2206010845\n   2206012230 TO 2206020245\n   2206020445 TO 2206020845\n   2206022245 TO 2206030245\n   2206030445 TO 2206030845\nE) TINDAL AIRSPACE R232 ACT\nF) SFC G) FL600\nCREATED: 01 Jun 2022 05:03:00 \nSOURCE: YBBBZEZX","YBBB",0,0,"2022-06-01",0,"AUS","D2168/22","29875#D2168/22#YBBB#2022-06-01"
"2022-04-06","H2153/22 NOTAMR H0667/22\nQ) YMMM/QMNLT/IV/NBO/A/000/999/3357S15111E005\nA) YSSY\nB) 2204060021 C) 2207060000 EST\nE) ACFT DEPARTING PARKING PSN 107 ON DOM5 APRON MUST USE MIN PWR DUE\nADJ WIP\nCREATED: 06 Apr 2022 00:21:00 \nSOURCE: YBBBZEZX","YSSY",56,0,"2022-06-01",0,"AUS","H2153/22","26516#H2153/22#YSSY#2022-06-01"
"2021-12-21","H6646/21 NOTAMN\nQ) YMMM/QFAXX/IV/NBO/A/000/999/4250S14731E005\nA) YMHB\nB) 2112210037 C) PERM\nE) LOCAL TRAFFIC REGULATIONS AND FLIGHT PROCEDURES AMD\n\nLOCAL TRAFFIC REGULATIONS, CHANGE THE FLW:\n11. INSTRUMENT APPROACH TRAINING\n    A. CAPACITY FOR INSTRUMENT APPROACH TRAINING AT YMHB IS LIMITED\nAND IS SUBJECT TO SCHEDULED OPERATIONS. INSTRUMENT APPROACH TRAINING\nAVAILABILITY CAN BE FOUND VIA WWW.BOOKAWK.COM\n    B. ALL ACFT PLANNING PRACTICE INSTRUMENT APCH (AVBL DURING TWR HR\nONLY) RQ PRIOR ATC APPROVAL. PILOTS MUST BOOK A SLOT ONLINE AT\nWWW.BOOKAWK.COM AND MUST CONFIRM AVAILABILITY WITH HOBART TWR BY\nPHONE PRIOR TO OPERATING.\n    C. PRACTICE VOR APPROACHES ARE RESTRICTED TO ACFT BELOW 5,700KG\nMAX TKOF WEIGHT(MTOW).\n    D. EXTENSIVE DELAYS FOR PRACTICE RWY 12 ILS EXPECTED WHENEVER RWY\n30 IS IN USE.\n\nFLIGHT PROCEDURES, CHANGE THE FLW:\n1. RIGHT HAND CIRCUITS RWY 30.\n2. DURING TWR HR AIRWAYS CLEARANCE SHALL BE REQUESTED PRIOR TO\nREQUESTING A TAXI CLEARANCE.\n3. HOBART CTR AWK\n   A. CAPACITY FOR AWK IN THE YMHB CTR IS LIMITED AND PRIORITY FOR\nAWK, INCLUDING CIRCUIT TRAINING AT YMHB OR YCBG, IS ALLOCATED\nACCORDING TO BOOKINGS MADE VIA WWW.BOOKAWK.COM\n   B. ALL AWK OTHER THAN CIRCUIT TRAINING AT YMHB AND YCBG MUST ALSO\nBE COORDINATED WITH HOBART TWR BY PHONE PRIOR TO FLIGHT PLANNING.\nCREATED: 21 Dec 2021 00:38:00 \nSOURCE: YBBBZEZX","YMHB",162,1,"2022-06-01",0,"AUS","H6646/21","26375#H6646/21#YMHB#2022-06-01"
"2022-05-09","N1113/22 NOTAMR N0628/22\nQ) YBBB/QPDCH/I/NBO/A/000/999/2323S15028E005\nA) YBRK\nB) 2205090121 C) 2208050700 EST\nE) AIP DEP AND APCH (DAP) EAST YBRK AMD\nSTANDARD INSTRUMENT DEPARTURES (SID) \nALL STANDARD INSTRUMENT DEPARTURES RWY 15 GRADIENT 3.7 PERCENT TO\n300FT THEN 3.3 PERCENT DUE TO TREES PUBLISHED BY SEPARATE NOTAM\nCREATED: 09 May 2022 01:21:00 \nSOURCE: YBBBZEZX","YBRK",23,0,"2022-06-01",0,"AUS","N1113/22","26305#N1113/22#YBRK#2022-06-01"
"2022-05-23","L0543/22 NOTAMN\nQ) YMMM/QARCH/IV/BO/E/000/999/2733S11653E300\nA) YMMM\nB) 2205230224 C) PERM\nE) ERSA GEN FPR FLIGHT PLANNING OPTIONS AMD\nEN ROUTE SUPPLEMENT AUSTRALIA 16 JUNE 2022\nGEN FPR 9. FLIGHT PLANNING OPTIONS\nAMD ROUTE:\nYPPH YPBO ALTERNATE ROUTE NON-JET ACFT DCT PH Q17 OTLED Y10 ESDEG Y44\nREMBO V653 PBO DCT\nCREATED: 23 May 2022 02:24:00 \nSOURCE: YBBBZEZX","YMMM",9,0,"2022-06-01",0,"AUS","L0543/22","34344#L0543/22#YMMM#2022-06-01"
"2022-04-27","J1441/22 NOTAMN\nQ) YBBB/QMHXX/IV/NBO/A/000/999/3248S15150E005\nA) YWLM\nB) 2204270324 C) PERM\nE) PHYSICAL CHARACTERISTICS AMD\nARRESTING GEAR\nWITHIN NOTE 1 AMEND FOURTH SENTENCE TO READ:\nRWY 12/30 BAK 12/14 ARRESTOR SYSTEM\nNML OPR PSN ON LDG (DRY RWY): ARRESTABLE ACFT - DEP END DOWN\nNML OPR PSN ON LDG (WET RWY): ARRESTABLE ACFT - DEP END UP\nNML OPR PSN ON DEP (WET/DRY RWY): ARRESTABLE ACFT - DEP END UP\nDEP END UP ON PILOT REQUEST AT ANY TIME\nNON-ARRESTABLE ACFT OR DURING CTAF - BOTH ENDS DOWN.\nAMEND EN ROUTE SUPPLEMENT AUSTRALIA (ERSA\nCREATED: 27 Apr 2022 03:24:00 \nSOURCE: YBBBZEZX","YWLM",35,0,"2022-06-01",0,"AUS","J1441/22","13993#J1441/22#YWLM#2022-06-01"
"2022-06-16","N1299/22 NOTAMN\nQ) YBBB/QCALS/IV/B/E/000/999/2632S14846E250\nA) YBBB\nB) 2206161345 C) 2206162015\nE) A/G FAC ACC/FIA BRISBANE CENTRE 126.0 ROMA AREA SUBJ TO INTRP\nALTN 118.95 OR HF\nCREATED: 25 May 2022 18:17:00 \nSOURCE: YBBBZEZX","YBBB",-15,0,"2022-06-01",0,"AUS","N1299/22","29927#N1299/22#YBBB#2022-06-01"
"2022-05-30","H3209/22 NOTAMN\nQ) YMMM/QOBCE/IV/M/AE/000/999/3518S14912E005\nA) YSCB\nB) 2205302100 C) 2206110700\nD) DAILY 2100/0700\nE) OBST CRANE 197FT AGL\nBRG 151 MAG 7.25NM FM ARP\nINFRINGES OUTER HORIZONTAL SFC BY 279FT\nCREATED: 30 May 2022 04:37:00 \nSOURCE: YBBBZEZX","YSCB",2,0,"2022-06-01",0,"AUS","H3209/22","13975#H3209/22#YSCB#2022-06-01"
"2022-03-31","N0769/22 NOTAMN\nQ) YBBB/QPICH/I/NBO/A/000/999/1431S13223E005\nA) YPTN\nB) 2203312130 C) 2206290000\nE) AIP DEP AND APCH (DAP) WEST YPTN AMD\nDUE DISPLACED THR PUBLISHED BY AIP-SUP\nAIRCRAFT USING PUBLISHED DIST/ALT TABLE WILL NEED TO ADJUST PROFILE\nFOR 298M DISPLACED THR, ALTERNATIVE DIST/ALT SCALE FOR 3 DEG PATH TO\nDISPLACED THR AS FOLLOWS:\nRNAV-Z (GNSS) RWY 14 AMD DIST/ALT SCALE\n0.3/2300  PTNNF/2210  5/2120  4/1800  3/1480  2/1170  1.3/940 \n0.7/760\nVOR RWY 14 AMD DIST/ALT SCALE\n5.3/2000  5/1900  4/1590  3/1270  2/960\nLOC-Z RWY 14 AMD DIST/ALT SCALE\n5.7/2300  5/2070  4.1/1780  3/1430  2/1110  1.5/940\nCREATED: 31 Mar 2022 02:19:00 \nSOURCE: YBBBZEZX","YPTN",62,0,"2022-06-01",0,"AUS","N0769/22","26474#N0769/22#YPTN#2022-06-01"
"2021-12-01","E3111/21 NOTAMN\nQ) YUXX/QRRCH/IV/BO/W/000/999/3014S13202E999\nA) YMMM/YBBB\nB) 2112011600 C) PERM\nE) PROHIBITED, RESTRICTED AND DANGER AREAS AMD\nRESTRICTED AREAS AUTHORITY\nR125A, R125B, R135, R235, R608\n(106) 1RSU OPS FLTCDR\nLIST OF RELEVANT CONTACT NUMBERS AMD\n(106)08 7374 7020\nDELETE (108)08 7389 4012\nAMD EN ROUTE SUPPLEMENT AUSTRALIA (ERSA\nCREATED: 09 Nov 2021 03:02:00 \nSOURCE: YBBBZEZX","YMMM",182,1,"2022-06-01",0,"AUS","E3111/21","34318#E3111/21#YMMM#2022-06-01"
"2022-05-17","N1190/22 NOTAMN\nQ) YBBB/QWGLW/IV/M/AW/000/003/2636S15306E005\nA) YBSU\nB) 2205170322 C) 2208140730\nD) DAILY 2130/0730\nE) PARAGLIDING AND HANG GLIDING ACTIVITY ACT AT POINT CARTWRIGHT\nBRG 140 MAG 5.2NM FM ARP\nPARAGLIDERS AND HANG GLIDERS OPR IN AREA BOUNDED BY: A STRAIGHT LINE\nBTN PSN 264047S 1530818E AND 264147S 1530810E EXTENDING EAST 100M\nPARALLEL OFFSHORE\nF) SFC G) 300FT AMSL\nCREATED: 17 May 2022 03:23:00 \nSOURCE: YBBBZEZX","YBSU",15,0,"2022-06-01",0,"AUS","N1190/22","13869#N1190/22#YBSU#2022-06-01"
